timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1456704108555782,9,18,-1,4,2,2,16,7
1456704108563783,1,-12,-7,-8,2,-1,1,-4
1456704108563783,-9,-3,-2,-1,-9,-6,-5,1
1456704108579574,13,-8,-7,-3,-4,-4,-3,0
1456704108579574,-7,-7,-4,1,-1,1,-3,-3
1456704108580575,7,14,7,-3,0,0,-7,0
1456704108580575,7,-3,-4,4,3,-1,-9,-1
1456704108593870,0,-3,-13,-2,1,2,15,4
1456704108593870,2,-7,-10,-3,-4,-3,-8,-2
1456704108601870,17,21,9,-5,-5,-4,-14,-7
1456704108601870,-19,-7,-4,1,4,-1,20,0
1456704108616871,6,-4,4,28,3,0,-18,-6
1456704108616871,7,-7,-4,-41,-9,2,40,10
1456704108624871,-23,0,-1,4,3,0,2,-4
1456704108624871,5,6,-2,5,-10,-4,-7,4
1456704108638914,0,-5,-3,-14,-8,-2,-5,-3
1456704108638914,3,4,-7,13,4,-3,-6,-8
1456704108639873,-3,-15,5,6,6,3,-1,0
1456704108639873,-5,6,-9,-24,-11,-5,-8,-3
1456704108652874,-4,-2,6,-1,3,0,4,-1
1456704108652874,3,2,-1,9,-3,-5,-23,-7
1456704108660874,3,6,-1,-12,-5,-1,19,1
1456704108660874,-12,-14,8,10,6,2,-11,-2
1456704108676402,-1,1,2,-9,-2,-1,1,-7
1456704108676402,-6,1,2,15,4,-2,-9,0
1456704108684395,2,-1,-1,-38,-7,-3,-7,-2
1456704108684395,-1,-2,0,29,0,0,1,3
1456704108699171,6,-7,3,-19,-3,-1,-1,-3
1456704108699171,2,0,-3,-12,-7,1,-12,-2
