timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1456704056558447,9,-7,-10,-15,-5,-3,2,-5
1456704056558447,2,7,-7,-20,-1,1,16,-3
1456704056564453,-6,-2,16,8,1,-1,1,1
1456704056564453,3,-5,19,24,8,-1,-2,0
1456704056580450,-18,-3,-7,-26,-7,0,-6,-44
1456704056580450,3,-7,2,6,-3,-1,-17,34
1456704056582450,28,6,-1,3,5,0,18,11
1456704056582450,3,6,1,1,-2,-3,-9,18
1456704056595464,10,3,-4,-13,-4,0,6,23
1456704056595464,-13,-9,20,13,2,0,4,-13
1456704056602462,-9,1,-15,-11,-1,0,-4,-17
1456704056602462,4,4,4,7,4,1,-6,-3
1456704056617976,-2,3,-12,-17,-2,0,4,0
1456704056617976,-5,-9,22,58,-1,-1,-7,-10
1456704056623976,-10,-8,-38,-60,-2,2,-1,7
1456704056623976,-1,5,1,1,-3,-1,4,-11
1456704056640488,-1,-3,-5,3,0,-2,3,7
1456704056640488,-5,4,-2,5,2,-2,1,-3
1456704056642484,-1,1,16,-49,-12,-4,-3,-7
1456704056642484,2,-8,-5,81,7,-1,-2,2
1456704056654484,4,9,50,-36,-5,-3,1,3
1456704056654484,6,11,2,38,6,1,0,2
1456704056661490,-7,-6,-23,-19,-11,-5,-8,-5
1456704056661490,-4,-16,-19,-63,-5,0,8,4
1456704056677525,0,0,10,72,23,3,-13,3
1456704056677525,5,6,-2,-45,-12,-2,17,-7
1456704056683491,-4,8,11,67,-2,-4,5,1
1456704056683491,-2,-3,-7,-36,-9,-2,-5,-2
1456704056700492,-1,-15,-31,-19,-8,-3,-1,-2
1456704056700492,-11,-9,-3,-15,2,-1,-2,0
1456704056702486,4,20,-7,22,3,1,-3,-5
1456704056702486,3,-14,9,-4,-2,-2,-3,-2
1456704056723001,-12,5,-8,-15,-5,-3,0,-9
1456704056723001,11,-13,-12,-6,-3,-1,-12,-1
1456704056729002,-10,-7,9,1,0,-2,0,-4
1456704056729002,13,6,11,10,4,1,-2,-5
1456704056737544,-10,-2,-8,-5,-4,0,8,3
1456704056737544,10,10,-14,-17,-7,-3,-15,-1
1456704056743513,2,-6,8,13,4,-2,-17,-7
1456704056743513,4,2,-11,-5,-3,2,57,2
1456704056760545,2,-8,-3,0,-5,-2,0,-6
1456704056760545,-1,4,11,29,-4,-3,-5,1
1456704056762509,-9,-13,-21,-86,-3,-1,-11,4
1456704056762509,-10,-2,9,32,4,-2,-18,-12
1456704056773510,2,11,-9,37,1,-1,5,4
1456704056773510,-7,-7,-13,-21,-1,-2,5,-2
1456704056783510,3,2,24,42,3,1,2,-1
1456704056783510,-5,-4,-13,-37,-2,3,-4,1
1456704056797546,8,0,-6,-23,-9,-1,3,0
1456704056797546,0,5,4,-8,-1,-2,-13,-8
1456704056803516,-10,-5,-14,18,-1,-2,6,1
1456704056803516,9,1,-3,-18,-4,-2,-8,-1
1456704056821066,8,0,15,7,2,-2,-7,-1
1456704056821066,-8,-8,-1,3,3,1,3,-5
1456704056823060,-8,-1,-1,0,-6,-5,-16,-7
1456704056823060,-3,16,15,26,2,1,-6,9
1456704056833934,3,13,-23,-22,-3,-1,-14,-9
1456704056833934,5,-22,2,-11,-6,-3,-1,13
1456704056848934,-14,-24,-7,6,2,0,4,1
1456704056848934,16,25,-7,4,-1,-3,-7,-11
1456704056858015,-7,-3,22,3,-2,-2,1,-3
1456704056858015,-11,-4,-42,-23,-4,-2,-1,-6
1456704056863928,7,-1,11,21,6,-1,-14,0
1456704056863928,-13,-3,-4,-18,-7,-3,-3,-1
1456704056880914,31,5,8,-5,-1,-1,3,1
1456704056880914,-33,4,5,7,2,1,3,-5
1456704056882734,-2,-6,3,3,0,0,8,0
1456704056882734,-5,-1,18,5,-2,-1,4,2
1456704056895010,1,-7,-27,-11,-3,1,8,1
1456704056895010,-1,-10,13,-4,-1,-5,-8,6
1456704056903959,3,8,-8,2,0,-1,8,-3
1456704056903959,-4,6,5,-2,-2,1,-2,5
1456704056918248,-13,-12,-9,-2,-3,-2,-4,3
1456704056918248,5,6,-5,-5,-2,-2,1,-5
1456704056924250,-2,-17,3,8,4,0,2,-1
1456704056924250,-2,-2,-15,-3,-6,-4,-16,-5
1456704056941094,-8,-8,0,-6,-2,-2,5,4
1456704056941094,1,4,-4,-4,1,1,24,-4
1456704056942758,6,11,-5,0,-3,-1,5,4
1456704056942758,2,-10,-6,15,5,-1,-3,-2
1456704056953761,11,5,2,0,-1,-3,-6,12
1456704056953761,-7,4,14,8,1,-4,-18,-11
1456704056963760,-6,-10,-20,-25,-1,0,10,1
1456704056963760,-11,-11,-13,-3,-3,-2,-1,-15
1456704056977761,2,2,2,-5,-1,-4,0,0
1456704056977761,6,-4,-13,6,-2,0,1,0
1456704056983761,6,19,3,1,-5,-2,-4,-2
1456704056983761,-10,-16,5,-2,2,1,1,2
1456704057007761,-8,-12,-31,2,-2,0,0,-2
1456704057007761,23,-2,4,-12,-1,-3,3,-5
1456704057009761,-32,-11,-2,-4,-6,-2,-13,2
1456704057009761,0,13,6,8,4,-1,16,-3
1456704057013762,-14,-5,0,1,-3,-1,-17,4
